GeneSym	EnsembleID	Tissue/Cell Type
PIP	ENSP00000291009	milk
LTF	ENSP00000231751	milk
MFGE8	ENSP00000268150	milk
TNC	ENSP00000265131	milk
CD59	ENSP00000340210	milk
SPP1	ENSP00000378517	milk
PIP	ENSP00000291009	seminal vesicle
LTF	ENSP00000231751	seminal vesicle
CYP4F8	ENSP00000409702	seminal vesicle
SEMG2	ENSP00000361855	seminal vesicle
MLH1	ENSP00000231790	gall bladder
GGT1	ENSP00000248923	gall bladder
HPX	ENSP00000265983	gall bladder
CP	ENSP00000264613	gall bladder
ORM2	ENSP00000394936	gall bladder
ORM1	ENSP00000259396	gall bladder
APOH	ENSP00000205948	gall bladder
SERPINA1	ENSP00000348068	gall bladder
SERPINC1	ENSP00000356671	gall bladder
TF	ENSP00000264998	gall bladder
ANPEP	ENSP00000300060	gall bladder
FCGBP	ENSP00000221347	gall bladder
LCN2	ENSP00000277480	gall bladder
AZGP1	ENSP00000292401	gall bladder
IGHA2	ENSP00000374981	gall bladder
IGJ	ENSP00000254801	gall bladder
PIGR	ENSP00000348888	gall bladder
LGALS3BP	ENSP00000262776	gall bladder
GPR126	ENSP00000356581	gall bladder
VNN1	ENSP00000356905	gall bladder
AGK	ENSP00000347581	gall bladder
MUC5B	ENSP00000415793	gall bladder
LYRM2	ENSP00000385052	gall bladder
ZNF670	ENSP00000355459	gall bladder
NME5	ENSP00000265191	gall bladder
ACE2	ENSP00000252519	gall bladder
IGHG2	ENSP00000374987	gall bladder
CENPK	ENSP00000242872	gall bladder
CCKAR	ENSP00000295589	gall bladder
IGHA1	ENSP00000374989	gall bladder
PMS1	ENSP00000406490	gall bladder
GGT1	ENSP00000248923	bile
HPX	ENSP00000265983	bile
CP	ENSP00000264613	bile
ORM2	ENSP00000394936	bile
ORM1	ENSP00000259396	bile
APOH	ENSP00000205948	bile
SERPINA1	ENSP00000348068	bile
SERPINC1	ENSP00000356671	bile
TF	ENSP00000264998	bile
ANPEP	ENSP00000300060	bile
FCGBP	ENSP00000221347	bile
LCN2	ENSP00000277480	bile
AZGP1	ENSP00000292401	bile
IGHA2	ENSP00000374981	bile
IGJ	ENSP00000254801	bile
PIGR	ENSP00000348888	bile
LGALS3BP	ENSP00000262776	bile
GPR126	ENSP00000356581	bile
VNN1	ENSP00000356905	bile
ACE2	ENSP00000252519	bile
IGHG2	ENSP00000374987	bile
IGHA1	ENSP00000374989	bile
GGT1	ENSP00000248923	digestive juice
HPX	ENSP00000265983	digestive juice
CP	ENSP00000264613	digestive juice
ORM2	ENSP00000394936	digestive juice
ORM1	ENSP00000259396	digestive juice
APOH	ENSP00000205948	digestive juice
SERPINA1	ENSP00000348068	digestive juice
SERPINC1	ENSP00000356671	digestive juice
TF	ENSP00000264998	digestive juice
ANPEP	ENSP00000300060	digestive juice
FCGBP	ENSP00000221347	digestive juice
LCN2	ENSP00000277480	digestive juice
AZGP1	ENSP00000292401	digestive juice
IGHA2	ENSP00000374981	digestive juice
IGJ	ENSP00000254801	digestive juice
PIGR	ENSP00000348888	digestive juice
LGALS3BP	ENSP00000262776	digestive juice
GPR126	ENSP00000356581	digestive juice
VNN1	ENSP00000356905	digestive juice
ACE2	ENSP00000252519	digestive juice
IGHG2	ENSP00000374987	digestive juice
IGHA1	ENSP00000374989	digestive juice
APP	ENSP00000284981	spinal column
TTR	ENSP00000237014	spinal column
A1BG	ENSP00000263100	spinal column
F2	ENSP00000308541	spinal column
C4A	ENSP00000372815	spinal column
C4B	ENSP00000407942+ENSP00000415941	spinal column
HP	ENSP00000348170	spinal column
HPX	ENSP00000265983	spinal column
LRG1	ENSP00000302621	spinal column
AFM	ENSP00000226355	spinal column
CFI	ENSP00000378130	spinal column
SERPINA7	ENSP00000329374	spinal column
CP	ENSP00000264613	spinal column
ORM2	ENSP00000394936	spinal column
ORM1	ENSP00000259396	spinal column
APOH	ENSP00000205948	spinal column
IGFBP3	ENSP00000370473	spinal column
KNG1	ENSP00000265023	spinal column
APOD	ENSP00000345179	spinal column
SERPING1	ENSP00000278407	spinal column
SPARCL1	ENSP00000282470	spinal column
CFH	ENSP00000356399	spinal column
PTGDS	ENSP00000360687	spinal column
SERPINF1	ENSP00000254722	spinal column
AHSG	ENSP00000393887	spinal column
CLU	ENSP00000315130	spinal column
SERPINA1	ENSP00000348068	spinal column
SERPINC1	ENSP00000356671	spinal column
TF	ENSP00000264998	spinal column
IGFBP7	ENSP00000295666	spinal column
CD14	ENSP00000304236	spinal column
APLP1	ENSP00000221891	spinal column
PCSK1N	ENSP00000218230	spinal column
DAG1	ENSP00000312435	spinal column
APOE	ENSP00000252486	spinal column
SEZ6L2	ENSP00000312550	spinal column
BCAN	ENSP00000331210	spinal column
CX3CL1	ENSP00000006053	spinal column
TNR	ENSP00000263525	spinal column
DKK3	ENSP00000314910	spinal column
APOC3	ENSP00000227667	spinal column
IGHA1	ENSP00000374989	spinal column
CHGA	ENSP00000216492	spinal column
IGF2	ENSP00000338297	spinal column
OGN	ENSP00000262551	spinal column
IGFBP2	ENSP00000233809	spinal column
CST3	ENSP00000366124	spinal column
IGFBP6	ENSP00000301464	spinal column
APP	ENSP00000284981	subarachnoid space
TTR	ENSP00000237014	subarachnoid space
A1BG	ENSP00000263100	subarachnoid space
F2	ENSP00000308541	subarachnoid space
C4A	ENSP00000372815	subarachnoid space
C4B	ENSP00000407942+ENSP00000415941	subarachnoid space
HP	ENSP00000348170	subarachnoid space
HPX	ENSP00000265983	subarachnoid space
LRG1	ENSP00000302621	subarachnoid space
AFM	ENSP00000226355	subarachnoid space
CFI	ENSP00000378130	subarachnoid space
SERPINA7	ENSP00000329374	subarachnoid space
CP	ENSP00000264613	subarachnoid space
ORM2	ENSP00000394936	subarachnoid space
ORM1	ENSP00000259396	subarachnoid space
APOH	ENSP00000205948	subarachnoid space
IGFBP3	ENSP00000370473	subarachnoid space
KNG1	ENSP00000265023	subarachnoid space
APOD	ENSP00000345179	subarachnoid space
SERPING1	ENSP00000278407	subarachnoid space
SPARCL1	ENSP00000282470	subarachnoid space
CFH	ENSP00000356399	subarachnoid space
PTGDS	ENSP00000360687	subarachnoid space
SERPINF1	ENSP00000254722	subarachnoid space
AHSG	ENSP00000393887	subarachnoid space
CLU	ENSP00000315130	subarachnoid space
SERPINA1	ENSP00000348068	subarachnoid space
SERPINC1	ENSP00000356671	subarachnoid space
TF	ENSP00000264998	subarachnoid space
IGFBP7	ENSP00000295666	subarachnoid space
CD14	ENSP00000304236	subarachnoid space
APLP1	ENSP00000221891	subarachnoid space
PCSK1N	ENSP00000218230	subarachnoid space
DAG1	ENSP00000312435	subarachnoid space
APOE	ENSP00000252486	subarachnoid space
SEZ6L2	ENSP00000312550	subarachnoid space
BCAN	ENSP00000331210	subarachnoid space
CX3CL1	ENSP00000006053	subarachnoid space
TNR	ENSP00000263525	subarachnoid space
DKK3	ENSP00000314910	subarachnoid space
APOC3	ENSP00000227667	subarachnoid space
IGHA1	ENSP00000374989	subarachnoid space
CHGA	ENSP00000216492	subarachnoid space
IGF2	ENSP00000338297	subarachnoid space
OGN	ENSP00000262551	subarachnoid space
IGFBP2	ENSP00000233809	subarachnoid space
CST3	ENSP00000366124	subarachnoid space
IGFBP6	ENSP00000301464	subarachnoid space
APP	ENSP00000284981	brain ventricle
TTR	ENSP00000237014	brain ventricle
A1BG	ENSP00000263100	brain ventricle
F2	ENSP00000308541	brain ventricle
C4A	ENSP00000372815	brain ventricle
C4B	ENSP00000407942+ENSP00000415941	brain ventricle
HP	ENSP00000348170	brain ventricle
HPX	ENSP00000265983	brain ventricle
LRG1	ENSP00000302621	brain ventricle
AFM	ENSP00000226355	brain ventricle
CFI	ENSP00000378130	brain ventricle
SERPINA7	ENSP00000329374	brain ventricle
CP	ENSP00000264613	brain ventricle
ORM2	ENSP00000394936	brain ventricle
ORM1	ENSP00000259396	brain ventricle
APOH	ENSP00000205948	brain ventricle
IGFBP3	ENSP00000370473	brain ventricle
KNG1	ENSP00000265023	brain ventricle
APOD	ENSP00000345179	brain ventricle
SERPING1	ENSP00000278407	brain ventricle
SPARCL1	ENSP00000282470	brain ventricle
CFH	ENSP00000356399	brain ventricle
PTGDS	ENSP00000360687	brain ventricle
SERPINF1	ENSP00000254722	brain ventricle
AHSG	ENSP00000393887	brain ventricle
CLU	ENSP00000315130	brain ventricle
SERPINA1	ENSP00000348068	brain ventricle
SERPINC1	ENSP00000356671	brain ventricle
TF	ENSP00000264998	brain ventricle
CD14	ENSP00000304236	brain ventricle
APLP1	ENSP00000221891	brain ventricle
PCSK1N	ENSP00000218230	brain ventricle
DAG1	ENSP00000312435	brain ventricle
APOE	ENSP00000252486	brain ventricle
SEZ6L2	ENSP00000312550	brain ventricle
BCAN	ENSP00000331210	brain ventricle
CX3CL1	ENSP00000006053	brain ventricle
TNR	ENSP00000263525	brain ventricle
DKK3	ENSP00000314910	brain ventricle
APOC3	ENSP00000227667	brain ventricle
IGHA1	ENSP00000374989	brain ventricle
CHGA	ENSP00000216492	brain ventricle
IGF2	ENSP00000338297	brain ventricle
OGN	ENSP00000262551	brain ventricle
IGFBP2	ENSP00000233809	brain ventricle
CST3	ENSP00000366124	brain ventricle
IGFBP6	ENSP00000301464	brain ventricle
APP	ENSP00000284981	lateral ventricle
TTR	ENSP00000237014	lateral ventricle
A1BG	ENSP00000263100	lateral ventricle
F2	ENSP00000308541	lateral ventricle
C4A	ENSP00000372815	lateral ventricle
C4B	ENSP00000407942+ENSP00000415941	lateral ventricle
HP	ENSP00000348170	lateral ventricle
HPX	ENSP00000265983	lateral ventricle
LRG1	ENSP00000302621	lateral ventricle
AFM	ENSP00000226355	lateral ventricle
CFI	ENSP00000378130	lateral ventricle
SERPINA7	ENSP00000329374	lateral ventricle
CP	ENSP00000264613	lateral ventricle
ORM2	ENSP00000394936	lateral ventricle
ORM1	ENSP00000259396	lateral ventricle
APOH	ENSP00000205948	lateral ventricle
IGFBP3	ENSP00000370473	lateral ventricle
KNG1	ENSP00000265023	lateral ventricle
APOD	ENSP00000345179	lateral ventricle
SERPING1	ENSP00000278407	lateral ventricle
SPARCL1	ENSP00000282470	lateral ventricle
CFH	ENSP00000356399	lateral ventricle
PTGDS	ENSP00000360687	lateral ventricle
SERPINF1	ENSP00000254722	lateral ventricle
AHSG	ENSP00000393887	lateral ventricle
CLU	ENSP00000315130	lateral ventricle
SERPINA1	ENSP00000348068	lateral ventricle
SERPINC1	ENSP00000356671	lateral ventricle
TF	ENSP00000264998	lateral ventricle
CD14	ENSP00000304236	lateral ventricle
APLP1	ENSP00000221891	lateral ventricle
PCSK1N	ENSP00000218230	lateral ventricle
DAG1	ENSP00000312435	lateral ventricle
APOE	ENSP00000252486	lateral ventricle
SEZ6L2	ENSP00000312550	lateral ventricle
BCAN	ENSP00000331210	lateral ventricle
CX3CL1	ENSP00000006053	lateral ventricle
TNR	ENSP00000263525	lateral ventricle
DKK3	ENSP00000314910	lateral ventricle
APOC3	ENSP00000227667	lateral ventricle
IGHA1	ENSP00000374989	lateral ventricle
CHGA	ENSP00000216492	lateral ventricle
IGF2	ENSP00000338297	lateral ventricle
OGN	ENSP00000262551	lateral ventricle
IGFBP2	ENSP00000233809	lateral ventricle
CST3	ENSP00000366124	lateral ventricle
IGFBP6	ENSP00000301464	lateral ventricle
APP	ENSP00000284981	cerebrospinal fluid
TTR	ENSP00000237014	cerebrospinal fluid
A1BG	ENSP00000263100	cerebrospinal fluid
F2	ENSP00000308541	cerebrospinal fluid
C4A	ENSP00000372815	cerebrospinal fluid
C4B	ENSP00000407942+ENSP00000415941	cerebrospinal fluid
HP	ENSP00000348170	cerebrospinal fluid
HPX	ENSP00000265983	cerebrospinal fluid
LRG1	ENSP00000302621	cerebrospinal fluid
AFM	ENSP00000226355	cerebrospinal fluid
CFI	ENSP00000378130	cerebrospinal fluid
SERPINA7	ENSP00000329374	cerebrospinal fluid
CP	ENSP00000264613	cerebrospinal fluid
ORM2	ENSP00000394936	cerebrospinal fluid
ORM1	ENSP00000259396	cerebrospinal fluid
APOH	ENSP00000205948	cerebrospinal fluid
IGFBP3	ENSP00000370473	cerebrospinal fluid
KNG1	ENSP00000265023	cerebrospinal fluid
APOD	ENSP00000345179	cerebrospinal fluid
SERPING1	ENSP00000278407	cerebrospinal fluid
SPARCL1	ENSP00000282470	cerebrospinal fluid
CFH	ENSP00000356399	cerebrospinal fluid
PTGDS	ENSP00000360687	cerebrospinal fluid
SERPINF1	ENSP00000254722	cerebrospinal fluid
AHSG	ENSP00000393887	cerebrospinal fluid
CLU	ENSP00000315130	cerebrospinal fluid
SERPINA1	ENSP00000348068	cerebrospinal fluid
SERPINC1	ENSP00000356671	cerebrospinal fluid
TF	ENSP00000264998	cerebrospinal fluid
CD14	ENSP00000304236	cerebrospinal fluid
APLP1	ENSP00000221891	cerebrospinal fluid
PCSK1N	ENSP00000218230	cerebrospinal fluid
DAG1	ENSP00000312435	cerebrospinal fluid
APOE	ENSP00000252486	cerebrospinal fluid
SEZ6L2	ENSP00000312550	cerebrospinal fluid
BCAN	ENSP00000331210	cerebrospinal fluid
CX3CL1	ENSP00000006053	cerebrospinal fluid
TNR	ENSP00000263525	cerebrospinal fluid
DKK3	ENSP00000314910	cerebrospinal fluid
APOC3	ENSP00000227667	cerebrospinal fluid
IGHA1	ENSP00000374989	cerebrospinal fluid
CHGA	ENSP00000216492	cerebrospinal fluid
IGF2	ENSP00000338297	cerebrospinal fluid
OGN	ENSP00000262551	cerebrospinal fluid
IGFBP2	ENSP00000233809	cerebrospinal fluid
CST3	ENSP00000366124	cerebrospinal fluid
IGFBP6	ENSP00000301464	cerebrospinal fluid
APP	ENSP00000284981	choroid plexus
TTR	ENSP00000237014	choroid plexus
A1BG	ENSP00000263100	choroid plexus
F2	ENSP00000308541	choroid plexus
C4A	ENSP00000372815	choroid plexus
C4B	ENSP00000407942+ENSP00000415941	choroid plexus
HP	ENSP00000348170	choroid plexus
HPX	ENSP00000265983	choroid plexus
LRG1	ENSP00000302621	choroid plexus
AFM	ENSP00000226355	choroid plexus
CFI	ENSP00000378130	choroid plexus
SERPINA7	ENSP00000329374	choroid plexus
CP	ENSP00000264613	choroid plexus
ORM2	ENSP00000394936	choroid plexus
ORM1	ENSP00000259396	choroid plexus
APOH	ENSP00000205948	choroid plexus
IGFBP3	ENSP00000370473	choroid plexus
KNG1	ENSP00000265023	choroid plexus
APOD	ENSP00000345179	choroid plexus
SERPING1	ENSP00000278407	choroid plexus
SPARCL1	ENSP00000282470	choroid plexus
CFH	ENSP00000356399	choroid plexus
PTGDS	ENSP00000360687	choroid plexus
SERPINF1	ENSP00000254722	choroid plexus
AHSG	ENSP00000393887	choroid plexus
CLU	ENSP00000315130	choroid plexus
SERPINA1	ENSP00000348068	choroid plexus
SERPINC1	ENSP00000356671	choroid plexus
TF	ENSP00000264998	choroid plexus
CD14	ENSP00000304236	choroid plexus
APLP1	ENSP00000221891	choroid plexus
PCSK1N	ENSP00000218230	choroid plexus
DAG1	ENSP00000312435	choroid plexus
APOE	ENSP00000252486	choroid plexus
SEZ6L2	ENSP00000312550	choroid plexus
BCAN	ENSP00000331210	choroid plexus
CX3CL1	ENSP00000006053	choroid plexus
TNR	ENSP00000263525	choroid plexus
DKK3	ENSP00000314910	choroid plexus
APOC3	ENSP00000227667	choroid plexus
IGHA1	ENSP00000374989	choroid plexus
CHGA	ENSP00000216492	choroid plexus
IGF2	ENSP00000338297	choroid plexus
OGN	ENSP00000262551	choroid plexus
IGFBP2	ENSP00000233809	choroid plexus
CST3	ENSP00000366124	choroid plexus
IGFBP6	ENSP00000301464	choroid plexus
EMC1	ENSP00000420608	exocrine gland
MPP2	ENSP00000269095	exocrine gland
NPHP3	ENSP00000338766	exocrine gland
EHMT2	ENSP00000364687+ENSP00000397323	exocrine gland
GSDMD	ENSP00000262580	exocrine gland
PDS5A	ENSP00000303427	exocrine gland
CLUH	ENSP00000388872	exocrine gland
SIPA1L2	ENSP00000262861	exocrine gland
KIF2A	ENSP00000385000	exocrine gland
MTUS1	ENSP00000262102	exocrine gland
PRKACB	ENSP00000359719	exocrine gland
DGCR8	ENSP00000263209	exocrine gland
ZMYND8	ENSP00000418210	exocrine gland
C4A	ENSP00000372815	exocrine gland
C4B	ENSP00000407942+ENSP00000415941	exocrine gland
HP	ENSP00000348170	exocrine gland
HPX	ENSP00000265983	exocrine gland
LRG1	ENSP00000302621	exocrine gland
AFM	ENSP00000226355	exocrine gland
ORM1	ENSP00000259396	exocrine gland
APOH	ENSP00000205948	exocrine gland
AHSG	ENSP00000393887	exocrine gland
CLU	ENSP00000315130	exocrine gland
TF	ENSP00000264998	exocrine gland
MPO	ENSP00000225275	exocrine gland
TCN1	ENSP00000257264	exocrine gland
FCGBP	ENSP00000221347	exocrine gland
LCN2	ENSP00000277480	exocrine gland
AZGP1	ENSP00000292401	exocrine gland
IGHA2	ENSP00000374981	exocrine gland
IGJ	ENSP00000254801	exocrine gland
PIGR	ENSP00000348888	exocrine gland
LGALS3BP	ENSP00000262776	exocrine gland
DSC2	ENSP00000280904	exocrine gland
APOL2	ENSP00000249066	exocrine gland
RPRD2	ENSP00000358064	exocrine gland
THBS1	ENSP00000260356	exocrine gland
SHPRH	ENSP00000356473	exocrine gland
SLPI	ENSP00000342082	exocrine gland
ZBTB7B	ENSP00000292176	exocrine gland
ALDH1A3	ENSP00000332256	exocrine gland
FAM73A	ENSP00000359827	exocrine gland
ALDH3B2	ENSP00000255084	exocrine gland
OVOL1	ENSP00000337862	exocrine gland
FBXW7	ENSP00000281708	exocrine gland
RPL22	ENSP00000346088	exocrine gland
VGLL4	ENSP00000404251	exocrine gland
ST3GAL1	ENSP00000318445	exocrine gland
DSG1	ENSP00000257192	exocrine gland
MUC5B	ENSP00000415793	exocrine gland
BPIFB2	ENSP00000170150	exocrine gland
CEP120	ENSP00000303058	exocrine gland
PM20D2	ENSP00000275072	exocrine gland
CST8	ENSP00000246012	exocrine gland
PIWIL4	ENSP00000299001	exocrine gland
HSPB7	ENSP00000310111	exocrine gland
THOC2	ENSP00000245838	exocrine gland
KDM3A	ENSP00000323659	exocrine gland
H6PD	ENSP00000366620	exocrine gland
GOLM1	ENSP00000373363	exocrine gland
CTAGE5	ENSP00000280083	exocrine gland
MEIS3	ENSP00000333552	exocrine gland
PCNXL4	ENSP00000385713	exocrine gland
BPIFB1	ENSP00000253354	exocrine gland
RPS17	ENSP00000346045	exocrine gland
CD46	ENSP00000313875	exocrine gland
LPO	ENSP00000262290	exocrine gland
PIP	ENSP00000291009	exocrine gland
WDR5	ENSP00000351446	exocrine gland
TSPAN9	ENSP00000011898	exocrine gland
EDA	ENSP00000363680	exocrine gland
AMY1A	ENSP00000359100	exocrine gland
PRH1	ENSP00000412436	exocrine gland
PRH2	ENSP00000256972	exocrine gland
AMY1B	ENSP00000330484	exocrine gland
AMY1C	ENSP00000359096	exocrine gland
CST2	ENSP00000307540	exocrine gland
CST4	ENSP00000217423	exocrine gland
BPIFA2	ENSP00000253362	exocrine gland
LACRT	ENSP00000257867	exocrine gland
AFMID	ENSP00000328938	exocrine gland
SIX2	ENSP00000304502	exocrine gland
SLC7A6	ENSP00000219343	exocrine gland
RTP2	ENSP00000350976	exocrine gland
PRR27	ENSP00000343172	exocrine gland
GDPGP1	ENSP00000368405	exocrine gland
FIGN	ENSP00000333836	exocrine gland
EXOSC6	ENSP00000398597	exocrine gland
PRB1	ENSP00000420819	exocrine gland
PRB2	ENSP00000374013	exocrine gland
PRB3	ENSP00000371264	exocrine gland
GALNT1	ENSP00000269195	exocrine gland
CST1	ENSP00000305731	exocrine gland
DSG3	ENSP00000257189	exocrine gland
C6ORF58	ENSP00000328069	exocrine gland
GALNT3	ENSP00000376465	exocrine gland
MUC7	ENSP00000302021	exocrine gland
PROL1	ENSP00000382485	exocrine gland
MYO6	ENSP00000358994	exocrine gland
RNF150	ENSP00000304321	exocrine gland
ZNF274	ENSP00000409872	exocrine gland
ZNF766	ENSP00000409652	exocrine gland
CEACAM5	ENSP00000221992	exocrine gland
CEACAM6	ENSP00000199764	exocrine gland
ANO9	ENSP00000332788	exocrine gland
CEACAM8	ENSP00000244336	exocrine gland
CST5	ENSP00000307132	exocrine gland
HTN1	ENSP00000246896	exocrine gland
HTN3	ENSP00000370445	exocrine gland
PHKG1	ENSP00000297373	exocrine gland
TRIM7	ENSP00000274773	exocrine gland
BTG1	ENSP00000256015	exocrine gland
FAM3D	ENSP00000351632	exocrine gland
WFDC2	ENSP00000361761	exocrine gland
DMBT1	ENSP00000357905	exocrine gland
SMR3B	ENSP00000302400	exocrine gland
TRAK1	ENSP00000328998	exocrine gland
AMACR	ENSP00000334424	exocrine gland
KLK1	ENSP00000301420	exocrine gland
SPR	ENSP00000234454	exocrine gland
RILPL2	ENSP00000280571	exocrine gland
FAM114A1	ENSP00000351740	exocrine gland
CLCA4	ENSP00000359594	exocrine gland
SLC12A8	ENSP00000377112	exocrine gland
POU6F1	ENSP00000330190	exocrine gland
ASNA1	ENSP00000349887	exocrine gland
PRB4	ENSP00000279575	exocrine gland
TEP1	ENSP00000262715	exocrine gland
SLC25A28	ENSP00000359526	exocrine gland
GPC1	ENSP00000264039	exocrine gland
DNER	ENSP00000345229	exocrine gland
KIF16B	ENSP00000347076	exocrine gland
HOXA10	ENSP00000283921	exocrine gland
C1QTNF3	ENSP00000371497	exocrine gland
CST3	ENSP00000366124	exocrine gland
DNAJC7	ENSP00000406463	exocrine gland
SPRR3	ENSP00000295367	exocrine gland
TIMP1	ENSP00000218388	exocrine gland
EMC1	ENSP00000420608	salivary gland
MPP2	ENSP00000269095	salivary gland
NPHP3	ENSP00000338766	salivary gland
EHMT2	ENSP00000364687+ENSP00000397323	salivary gland
GSDMD	ENSP00000262580	salivary gland
PDS5A	ENSP00000303427	salivary gland
CLUH	ENSP00000388872	salivary gland
SIPA1L2	ENSP00000262861	salivary gland
KIF2A	ENSP00000385000	salivary gland
MTUS1	ENSP00000262102	salivary gland
PRKACB	ENSP00000359719	salivary gland
