Code	Name	UniProt_ID	Ensembl_gene_ID	Ensembl_transcript_ID	Ensembl_protein_ID
S01.079	transmembrane peptidase, serine 3	P57727-5	ENSG00000160183	ENST00000652415	ENSP00000498756
S01.079	transmembrane peptidase, serine 3	Q8WY52			
S01.081	kallikrein-related peptidase 15	Q9H2R5	ENSG00000174562	ENST00000598239	ENSP00000469315
S01.081	kallikrein-related peptidase 15	Q9H2R5	ENSG00000174562	ENST00000326856	ENSP00000314783
S01.081	kallikrein-related peptidase 15	Q6UBM2			
S01.081	kallikrein-related peptidase 15	Q96RQ0			
S01.081	kallikrein-related peptidase 15	Q9H2R5	ENSG00000174562	ENST00000598239	ENSP00000469315
S01.081	kallikrein-related peptidase 15	Q9H2R5	ENSG00000174562	ENST00000326856	ENSP00000314783
S01.081	kallikrein-related peptidase 15	S5TEP0			
S01.085	Mername-AA031 peptidase	Q8IYP2	ENSG00000258223	ENST00000547058	ENSP00000447588
S01.085	Mername-AA031 peptidase	Q8IYP2	ENSG00000258223	ENST00000552471	ENSP00000446916
S01.085	Mername-AA031 peptidase	Q8IYP2	ENSG00000276785	ENST00000621886	ENSP00000478535
S01.085	Mername-AA031 peptidase	Q8IYP2	ENSG00000276785	ENST00000622880	ENSP00000479165
S01.085	Mername-AA031 peptidase	Q8IYP2	ENSG00000258223	ENST00000547058	ENSP00000447588
S01.085	Mername-AA031 peptidase	Q8IYP2	ENSG00000258223	ENST00000552471	ENSP00000446916
S01.085	Mername-AA031 peptidase	Q8IYP2	ENSG00000276785	ENST00000621886	ENSP00000478535
S01.085	Mername-AA031 peptidase	Q8IYP2	ENSG00000276785	ENST00000622880	ENSP00000479165
S01.087	TMPRSS13 peptidase	Q9BYE2	ENSG00000137747	ENST00000524993	ENSP00000434279
S01.087	TMPRSS13 peptidase	Q9BYE2	ENSG00000137747	ENST00000528626	ENSP00000435813
S01.087	TMPRSS13 peptidase	Q9BYE2	ENSG00000137747	ENST00000430170	ENSP00000387702
S01.087	TMPRSS13 peptidase	Q9BYE2	ENSG00000137747	ENST00000445164	ENSP00000394114
S01.087	TMPRSS13 peptidase	Q9BYE2	ENSG00000137747	ENST00000526090	ENSP00000436502
S01.087	TMPRSS13 peptidase	Q1RMF8			
S01.087	TMPRSS13 peptidase	Q9BYE2	ENSG00000137747	ENST00000524993	ENSP00000434279
S01.087	TMPRSS13 peptidase	Q9BYE2	ENSG00000137747	ENST00000528626	ENSP00000435813
S01.087	TMPRSS13 peptidase	Q9BYE2	ENSG00000137747	ENST00000430170	ENSP00000387702
S01.087	TMPRSS13 peptidase	Q9BYE2	ENSG00000137747	ENST00000445164	ENSP00000394114
S01.087	TMPRSS13 peptidase	Q9BYE2	ENSG00000137747	ENST00000526090	ENSP00000436502
S01.087	TMPRSS13 peptidase	Q9BYE2-2	ENSG00000137747	ENST00000430170	ENSP00000387702
S01.087	TMPRSS13 peptidase	Q9BYE2-3	ENSG00000137747	ENST00000528626	ENSP00000435813
S01.087	TMPRSS13 peptidase	Q9BYE2-4	ENSG00000137747	ENST00000526090	ENSP00000436502
S01.088	Mername-AA038 peptidase	W8GJG4			
S01.105	Mername-AA204 peptidase	Q4G0S1			
S01.105	Mername-AA204 peptidase	Q86Y58			
S01.127	cationic trypsin ({Homo sapiens}-type)	P07477	ENSG00000204983	ENST00000311737	ENSP00000308720
S01.127	cationic trypsin ({Homo sapiens}-type)	P07477	ENSG00000274247	ENST00000616256	ENSP00000479217
S01.127	cationic trypsin ({Homo sapiens}-type)	A1A508			
S01.127	cationic trypsin ({Homo sapiens}-type)	A6XGL3	ENSG00000274247	ENST00000622109	ENSP00000478237
S01.127	cationic trypsin ({Homo sapiens}-type)	P07477	ENSG00000204983	ENST00000311737	ENSP00000308720
S01.127	cationic trypsin ({Homo sapiens}-type)	P07477	ENSG00000274247	ENST00000616256	ENSP00000479217
S01.127	cationic trypsin ({Homo sapiens}-type)	Q45KI0			
S01.127	cationic trypsin ({Homo sapiens}-type)	Q53ZF3			
S01.127	cationic trypsin ({Homo sapiens}-type)	Q53ZV8			
S01.127	cationic trypsin ({Homo sapiens}-type)	Q53ZX7			
S01.127	cationic trypsin ({Homo sapiens}-type)	Q53ZX8			
S01.127	cationic trypsin ({Homo sapiens}-type)	Q53ZX9			
S01.127	cationic trypsin ({Homo sapiens}-type)	Q7Z5P3			
S01.127	cationic trypsin ({Homo sapiens}-type)	Q7Z5Y9			
S01.127	cationic trypsin ({Homo sapiens}-type)	Q86W17			
S01.127	cationic trypsin ({Homo sapiens}-type)	Q86W18			
S01.127	cationic trypsin ({Homo sapiens}-type)	Q86W19			
S01.127	cationic trypsin ({Homo sapiens}-type)	Q86W20			
S01.127	cationic trypsin ({Homo sapiens}-type)	Q9HAN4			
S01.131	elastase-2	P08246	ENSG00000197561	ENST00000590230	ENSP00000466090
S01.131	elastase-2	P08246	ENSG00000197561	ENST00000263621	ENSP00000263621
S01.131	elastase-2	P08246	ENSG00000277571	ENST00000632488	ENSP00000488075
S01.131	elastase-2	P08246	ENSG00000277571	ENST00000615489	ENSP00000480128
S01.131	elastase-2	B2MUD5			
S01.131	elastase-2	P08246	ENSG00000197561	ENST00000590230	ENSP00000466090
S01.131	elastase-2	P08246	ENSG00000197561	ENST00000263621	ENSP00000263621
S01.131	elastase-2	P08246	ENSG00000277571	ENST00000632488	ENSP00000488075
S01.131	elastase-2	P08246	ENSG00000277571	ENST00000615489	ENSP00000480128
S01.132	mannan-binding lectin-associated serine peptidase-3	Q9UF09			
S01.132	mannan-binding lectin-associated serine peptidase-3	P48740	ENSG00000127241	ENST00000337774	ENSP00000336792
S01.132	mannan-binding lectin-associated serine peptidase-3	P48740	ENSG00000127241	ENST00000296280	ENSP00000296280
S01.132	mannan-binding lectin-associated serine peptidase-3	P48740	ENSG00000127241	ENST00000392472	ENSP00000376264
S01.132	mannan-binding lectin-associated serine peptidase-3	P48740	ENSG00000127241	ENST00000169293	ENSP00000169293
S01.132	mannan-binding lectin-associated serine peptidase-3	P48740-3	ENSG00000127241	ENST00000169293	ENSP00000169293
S01.132	mannan-binding lectin-associated serine peptidase-3	Q5HYM1			
S01.132	mannan-binding lectin-associated serine peptidase-3	Q6MZL2			
S01.132	mannan-binding lectin-associated serine peptidase-3	Q9NSY8			
S01.132	mannan-binding lectin-associated serine peptidase-3	Q9UF09			
S01.133	cathepsin G	P08311	ENSG00000100448	ENST00000216336	ENSP00000216336
S01.133	cathepsin G	P08311	ENSG00000100448	ENST00000216336	ENSP00000216336
S01.134	myeloblastin	P24158	ENSG00000196415	ENST00000234347	ENSP00000234347
S01.134	myeloblastin	P24158	ENSG00000277804	ENST00000612112	ENSP00000478977
S01.134	myeloblastin	D6CHE9			
S01.134	myeloblastin	P24158	ENSG00000196415	ENST00000234347	ENSP00000234347
S01.134	myeloblastin	P24158	ENSG00000277804	ENST00000612112	ENSP00000478977
S01.134	myeloblastin	Q9UQD8			
S01.135	granzyme A	P12544	ENSG00000145649	ENST00000274306	ENSP00000274306
S01.135	granzyme A	P12544	ENSG00000145649	ENST00000274306	ENSP00000274306
S01.139	granzyme M	P51124	ENSG00000197540	ENST00000264553	ENSP00000264553
S01.139	granzyme M	P51124	ENSG00000197540	ENST00000264553	ENSP00000264553
S01.140	chymase ({Homo sapiens}-type)	P23946	ENSG00000092009	ENST00000250378	ENSP00000250378
S01.140	chymase ({Homo sapiens}-type)	P23946	ENSG00000092009	ENST00000206446	ENSP00000206446
S01.140	chymase ({Homo sapiens}-type)	P23946	ENSG00000092009	ENST00000250378	ENSP00000250378
S01.140	chymase ({Homo sapiens}-type)	P23946	ENSG00000092009	ENST00000206446	ENSP00000206446
S01.140	chymase ({Homo sapiens}-type)	Q4FEB3			
S01.140	chymase ({Homo sapiens}-type)	Q4FEB5			
S01.143	tryptase alpha	P15157			
S01.143	tryptase alpha	P20231	ENSG00000197253	ENST00000606293	ENSP00000482743
S01.143	tryptase alpha	Q86TM8			
S01.143	tryptase alpha	Q86UA5			
S01.143	tryptase alpha	Q9UQI1			
S01.146	granzyme K	P49863	ENSG00000113088	ENST00000231009	ENSP00000231009
S01.146	granzyme K	P49863	ENSG00000113088	ENST00000231009	ENSP00000231009
S01.147	granzyme H	P20718	ENSG00000100450	ENST00000216338	ENSP00000216338
S01.147	granzyme H	P20718	ENSG00000100450	ENST00000382548	ENSP00000371988
S01.147	granzyme H	A0A0C4DGJ9	ENSG00000100450	ENST00000557220	ENSP00000450576
S01.147	granzyme H	P20718	ENSG00000100450	ENST00000216338	ENSP00000216338
S01.147	granzyme H	P20718	ENSG00000100450	ENST00000382548	ENSP00000371988
S01.147	granzyme H	P20718-1	ENSG00000100450	ENST00000216338	ENSP00000216338
S01.152	chymotrypsin B	Q6GPI1	ENSG00000168928	ENST00000303037	ENSP00000303963
S01.152	chymotrypsin B	J3QKZ2	ENSG00000168925	ENST00000495583	ENSP00000463301
S01.152	chymotrypsin B	P17538	ENSG00000168925	ENST00000361017	ENSP00000354294
S01.152	chymotrypsin B	Q6GPI1	ENSG00000168928	ENST00000303037	ENSP00000303963
S01.153	elastase-1	Q9UNI1	ENSG00000139610	ENST00000293636	ENSP00000293636
S01.153	elastase-1	Q14237			
S01.153	elastase-1	Q9UNI1	ENSG00000139610	ENST00000293636	ENSP00000293636
S01.154	pancreatic endopeptidase E	P09093	ENSG00000142789	ENST00000290122	ENSP00000290122
S01.154	pancreatic endopeptidase E	P09093	ENSG00000142789	ENST00000290122	ENSP00000290122
S01.154	pancreatic endopeptidase E	Q96QL8			
S01.155	pancreatic elastase II	P08217	ENSG00000142615	ENST00000359621	ENSP00000352639
S01.155	pancreatic elastase II	P08217	ENSG00000142615	ENST00000359621	ENSP00000352639
S01.155	pancreatic elastase II	Q6ICV2			
S01.155	pancreatic elastase II	Q6ISN8			
S01.155	pancreatic elastase II	Q6ISU5			
S01.156	enteropeptidase	P98073	ENSG00000154646	ENST00000284885	ENSP00000284885
S01.156	enteropeptidase	P98073	ENSG00000154646	ENST00000284885	ENSP00000284885
S01.156	enteropeptidase	V9QHE7			
S01.157	chymotrypsin C	Q99895	ENSG00000162438	ENST00000375949	ENSP00000365116
S01.157	chymotrypsin C	Q99895	ENSG00000162438	ENST00000375949	ENSP00000365116
S01.159	prostasin	Q16651	ENSG00000052344	ENST00000317508	ENSP00000319730
S01.159	prostasin	Q16651	ENSG00000052344	ENST00000568261	ENSP00000457750
S01.159	prostasin	B4DKP1			
S01.159	prostasin	H3BUJ8	ENSG00000052344	ENST00000567531	ENSP00000457673
S01.159	prostasin	Q16651	ENSG00000052344	ENST00000317508	ENSP00000319730
S01.159	prostasin	Q16651	ENSG00000052344	ENST00000568261	ENSP00000457750
S01.159	prostasin	Q16651-1	ENSG00000052344	ENST00000317508	ENSP00000319730
S01.160	kallikrein 1	P06870	ENSG00000167748	ENST00000301420	ENSP00000301420
S01.160	kallikrein 1	B7Z1F7			
S01.160	kallikrein 1	P06870	ENSG00000167748	ENST00000301420	ENSP00000301420
S01.160	kallikrein 1	P06870-1	ENSG00000167748	ENST00000301420	ENSP00000301420
S01.160	kallikrein 1	Q07277			
S01.160	kallikrein 1	Q6T776			
S01.160	kallikrein 1	Q9UE84			
S01.161	kallikrein-related peptidase 2	P20151	ENSG00000167751	ENST00000325321	ENSP00000313581
S01.161	kallikrein-related peptidase 2	P20151	ENSG00000167751	ENST00000358049	ENSP00000350748
S01.161	kallikrein-related peptidase 2	P20151	ENSG00000167751	ENST00000597439	ENSP00000471214
S01.161	kallikrein-related peptidase 2	P20151	ENSG00000167751	ENST00000391810	ENSP00000375686
S01.161	kallikrein-related peptidase 2	A0A024R4J4	ENSG00000167751	ENST00000325321	ENSP00000313581
S01.161	kallikrein-related peptidase 2	A0A024R4N3	ENSG00000167751	ENST00000358049	ENSP00000350748
S01.161	kallikrein-related peptidase 2	B0AZU9			
S01.161	kallikrein-related peptidase 2	B4DU77			
S01.161	kallikrein-related peptidase 2	M0QXQ7	ENSG00000167751	ENST00000600690	ENSP00000469318
S01.161	kallikrein-related peptidase 2	P20151	ENSG00000167751	ENST00000325321	ENSP00000313581
S01.161	kallikrein-related peptidase 2	P20151	ENSG00000167751	ENST00000358049	ENSP00000350748
S01.161	kallikrein-related peptidase 2	P20151	ENSG00000167751	ENST00000597439	ENSP00000471214
S01.161	kallikrein-related peptidase 2	P20151	ENSG00000167751	ENST00000391810	ENSP00000375686
S01.161	kallikrein-related peptidase 2	Q6T775			
S01.162	kallikrein-related peptidase 3	P07288	ENSG00000142515	ENST00000326003	ENSP00000314151
S01.162	kallikrein-related peptidase 3	P07288	ENSG00000142515	ENST00000593997	ENSP00000472907
S01.162	kallikrein-related peptidase 3	P07288	ENSG00000142515	ENST00000595952	ENSP00000471155
S01.162	kallikrein-related peptidase 3	P07288	ENSG00000142515	ENST00000360617	ENSP00000353829
S01.162	kallikrein-related peptidase 3	A0A0B4J1X3	ENSG00000142515	ENST00000422986	ENSP00000393628
S01.162	kallikrein-related peptidase 3	M0QX57	ENSG00000142515	ENST00000595392	ENSP00000468912
S01.162	kallikrein-related peptidase 3	M0R1Z7	ENSG00000142515	ENST00000601503	ENSP00000472213
S01.162	kallikrein-related peptidase 3	M0R294	ENSG00000142515	ENST00000597483	ENSP00000472411
S01.162	kallikrein-related peptidase 3	P07288	ENSG00000142515	ENST00000326003	ENSP00000314151
S01.162	kallikrein-related peptidase 3	P07288	ENSG00000142515	ENST00000593997	ENSP00000472907
S01.162	kallikrein-related peptidase 3	P07288	ENSG00000142515	ENST00000595952	ENSP00000471155
S01.162	kallikrein-related peptidase 3	P07288	ENSG00000142515	ENST00000360617	ENSP00000353829
S01.162	kallikrein-related peptidase 3	P07288-2	ENSG00000142515	ENST00000360617	ENSP00000353829
S01.162	kallikrein-related peptidase 3	P07288-3	ENSG00000142515	ENST00000595952	ENSP00000471155
S01.162	kallikrein-related peptidase 3	Q15098			
S01.162	kallikrein-related peptidase 3	Q546G3	ENSG00000142515	ENST00000326003	ENSP00000314151
S01.162	kallikrein-related peptidase 3	Q6LDS3			
S01.162	kallikrein-related peptidase 3	Q8NCW4			
S01.162	kallikrein-related peptidase 3	Q96A30			
S01.174	mesotrypsin	P35030	ENSG00000010438	ENST00000429677	ENSP00000401828
S01.174	mesotrypsin	P35030	ENSG00000010438	ENST00000379405	ENSP00000368715
S01.174	mesotrypsin	P35030	ENSG00000010438	ENST00000429677	ENSP00000401828
S01.174	mesotrypsin	P35030	ENSG00000010438	ENST00000379405	ENSP00000368715
S01.174	mesotrypsin	Q5VXV0			
S01.174	mesotrypsin	Q7Z5F4			
S01.174	mesotrypsin	Q8N2U3			
S01.189	complement component C1r-like peptidase	Q9NZP8	ENSG00000139178	ENST00000266542	ENSP00000266542
S01.189	complement component C1r-like peptidase	Q9NZP8	ENSG00000288124	ENST00000671752	ENSP00000500804
S01.189	complement component C1r-like peptidase	H0YFL7	ENSG00000139178	ENST00000534950	ENSP00000439180
S01.189	complement component C1r-like peptidase	Q9H804			
S01.189	complement component C1r-like peptidase	Q9NZP8	ENSG00000139178	ENST00000266542	ENSP00000266542
S01.189	complement component C1r-like peptidase	Q9NZP8	ENSG00000288124	ENST00000671752	ENSP00000500804
S01.191	complement factor D	P00746	ENSG00000197766	ENST00000327726	ENSP00000332139
S01.191	complement factor D	P00746	ENSG00000274619	ENST00000617994	ENSP00000478745
S01.191	complement factor D	A6XNE2			
S01.191	complement factor D	P00746	ENSG00000197766	ENST00000327726	ENSP00000332139
S01.191	complement factor D	P00746	ENSG00000274619	ENST00000617994	ENSP00000478745
S01.191	complement factor D	Q6FHW3			
S01.192	complement component activated C1r	P00736			
S01.192	complement component activated C1r	A8K5J8			
S01.192	complement component activated C1r	B4DPQ0	ENSG00000159403	ENST00000536053	ENSP00000444271
S01.192	complement component activated C1r	B4E1B0			
S01.192	complement component activated C1r	P00736			
S01.192	complement component activated C1r	Q53HT9			
S01.192	complement component activated C1r	Q53HU9			
S01.193	complement component activated C1s	P09871	ENSG00000182326	ENST00000406697	ENSP00000385035
S01.193	complement component activated C1s	P09871	ENSG00000182326	ENST00000328916	ENSP00000328173
S01.193	complement component activated C1s	P09871	ENSG00000182326	ENST00000360817	ENSP00000354057
S01.193	complement component activated C1s	A8K2N0			
S01.193	complement component activated C1s	B3KNX0			
S01.193	complement component activated C1s	P09871	ENSG00000182326	ENST00000406697	ENSP00000385035
S01.193	complement component activated C1s	P09871	ENSG00000182326	ENST00000328916	ENSP00000328173
S01.193	complement component activated C1s	P09871	ENSG00000182326	ENST00000360817	ENSP00000354057
S01.193	complement component activated C1s	Q9UCV3			
S01.194	complement component C2a	P06681	ENSG00000166278	ENST00000452323	ENSP00000392322
S01.194	complement component C2a	P06681	ENSG00000166278	ENST00000442278	ENSP00000395683
S01.194	complement component C2a	P06681	ENSG00000166278	ENST00000299367	ENSP00000299367
S01.194	complement component C2a	P06681	ENSG00000235696	ENST00000411803	ENSP00000402278
S01.194	complement component C2a	P06681	ENSG00000235696	ENST00000549972	ENSP00000447632
S01.194	complement component C2a	P06681	ENSG00000226560	ENST00000448206	ENSP00000392835
S01.194	complement component C2a	P06681	ENSG00000226560	ENST00000615380	ENSP00000481651
S01.194	complement component C2a	P06681	ENSG00000226560	ENST00000551648	ENSP00000449715
S01.194	complement component C2a	P06681	ENSG00000235017	ENST00000416252	ENSP00000405800
S01.194	complement component C2a	P06681	ENSG00000235017	ENST00000551081	ENSP00000450387
S01.194	complement component C2a	P06681	ENSG00000235017	ENST00000618254	ENSP00000483231
S01.194	complement component C2a	P06681	ENSG00000204364	ENST00000375510	ENSP00000364660
S01.194	complement component C2a	P06681	ENSG00000204364	ENST00000548995	ENSP00000449286
S01.194	complement component C2a	P06681	ENSG00000206372	ENST00000383362	ENSP00000372853
S01.194	complement component C2a	P06681	ENSG00000206372	ENST00000621558	ENSP00000480739
S01.194	complement component C2a	P06681	ENSG00000206372	ENST00000548973	ENSP00000446728
S01.194	complement component C2a	P06681	ENSG00000231543	ENST00000413548	ENSP00000407961
S01.194	complement component C2a	P06681	ENSG00000231543	ENST00000550682	ENSP00000446639
S01.194	complement component C2a	P06681	ENSG00000231543	ENST00000612228	ENSP00000482616
S01.194	complement component C2a	B3KTX9			
S01.194	complement component C2a	B4DQI1	ENSG00000166278	ENST00000469372	ENSP00000418923
S01.194	complement component C2a	B4DQI1	ENSG00000235696	ENST00000548500	ENSP00000447134
S01.194	complement component C2a	B4DQI1	ENSG00000226560	ENST00000613837	ENSP00000482188
S01.194	complement component C2a	B4DQI1	ENSG00000235017	ENST00000614291	ENSP00000483004
S01.194	complement component C2a	B4DQI1	ENSG00000204364	ENST00000548250	ENSP00000449940
S01.194	complement component C2a	B4DQI1	ENSG00000206372	ENST00000615801	ENSP00000482072
S01.194	complement component C2a	B4DQI1	ENSG00000231543	ENST00000618948	ENSP00000478351
S01.194	complement component C2a	B4DV48			
S01.194	complement component C2a	H0Y3H6	ENSG00000166278	ENST00000383177	ENSP00000372664
S01.194	complement component C2a	P06681	ENSG00000166278	ENST00000452323	ENSP00000392322
S01.194	complement component C2a	P06681	ENSG00000166278	ENST00000442278	ENSP00000395683
S01.194	complement component C2a	P06681	ENSG00000166278	ENST00000299367	ENSP00000299367
S01.194	complement component C2a	P06681	ENSG00000235696	ENST00000411803	ENSP00000402278
S01.194	complement component C2a	P06681	ENSG00000235696	ENST00000549972	ENSP00000447632
S01.194	complement component C2a	P06681	ENSG00000226560	ENST00000448206	ENSP00000392835
S01.194	complement component C2a	P06681	ENSG00000226560	ENST00000615380	ENSP00000481651
S01.194	complement component C2a	P06681	ENSG00000226560	ENST00000551648	ENSP00000449715
S01.194	complement component C2a	P06681	ENSG00000235017	ENST00000416252	ENSP00000405800
S01.194	complement component C2a	P06681	ENSG00000235017	ENST00000551081	ENSP00000450387
S01.194	complement component C2a	P06681	ENSG00000235017	ENST00000618254	ENSP00000483231
S01.194	complement component C2a	P06681	ENSG00000204364	ENST00000375510	ENSP00000364660
S01.194	complement component C2a	P06681	ENSG00000204364	ENST00000548995	ENSP00000449286
S01.194	complement component C2a	P06681	ENSG00000206372	ENST00000383362	ENSP00000372853
S01.194	complement component C2a	P06681	ENSG00000206372	ENST00000621558	ENSP00000480739
S01.194	complement component C2a	P06681	ENSG00000206372	ENST00000548973	ENSP00000446728
S01.194	complement component C2a	P06681	ENSG00000231543	ENST00000413548	ENSP00000407961
S01.194	complement component C2a	P06681	ENSG00000231543	ENST00000550682	ENSP00000446639
S01.194	complement component C2a	P06681	ENSG00000231543	ENST00000612228	ENSP00000482616
S01.194	complement component C2a	P06681-2	ENSG00000166278	ENST00000452323	ENSP00000392322
S01.194	complement component C2a	P06681-2	ENSG00000226560	ENST00000615380	ENSP00000481651
S01.194	complement component C2a	P06681-2	ENSG00000235017	ENST00000618254	ENSP00000483231
S01.194	complement component C2a	P06681-2	ENSG00000206372	ENST00000621558	ENSP00000480739
S01.194	complement component C2a	P06681-2	ENSG00000231543	ENST00000612228	ENSP00000482616
S01.194	complement component C2a	Q53GZ8			
S01.194	complement component C2a	Q53HP3			
S01.194	complement component C2a	Q6LDG4			
S01.194	complement component C2a	Q7Z685			
S01.194	complement component C2a	Q95IG1			
S01.196	complement factor Bb	P00751	ENSG00000243649	ENST00000425368	ENSP00000416561
S01.196	complement factor Bb	P00751	ENSG00000242335	ENST00000419411	ENSP00000391902
S01.196	complement factor Bb	P00751	ENSG00000242335	ENST00000426239	ENSP00000413351
S01.196	complement factor Bb	P00751	ENSG00000243570	ENST00000424727	ENSP00000401719
S01.196	complement factor Bb	P00751	ENSG00000243570	ENST00000436692	ENSP00000389604
S01.196	complement factor Bb	P00751	ENSG00000239754	ENST00000417261	ENSP00000414889
S01.196	complement factor Bb	P00751	ENSG00000239754	ENST00000427888	ENSP00000411515
S01.196	complement factor Bb	P00751	ENSG00000241253	ENST00000399981	ENSP00000382862
S01.196	complement factor Bb	P00751	ENSG00000241253	ENST00000419920	ENSP00000411474
S01.196	complement factor Bb	P00751	ENSG00000241534	ENST00000455591	ENSP00000414341
S01.196	complement factor Bb	P00751	ENSG00000241534	ENST00000433503	ENSP00000388352
